age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22,2,9,4,7,4,4,0,0,0,40,38
36,2,9,4,6,1,4,1,0,0,40,38
50,2,10,2,3,0,4,1,0,0,84,38
44,4,13,0,3,1,4,1,0,0,60,38
49,2,9,0,0,4,4,0,0,0,16,38
21,2,9,4,7,4,4,0,0,0,40,38
49,2,13,2,11,0,4,1,0,0,50,38
42,2,9,4,13,3,4,1,0,0,40,38
17,2,6,4,7,3,4,0,0,0,10,38
25,2,7,2,2,0,4,1,0,0,50,38
51,4,9,2,2,0,4,1,0,0,70,38
42,2,10,5,0,4,2,0,0,0,41,38
28,2,13,2,9,5,4,0,0,0,40,38
23,0,13,4,9,1,4,1,0,0,40,38
30,2,9,2,11,0,4,1,0,0,40,38
23,2,9,4,0,1,4,0,0,0,40,38
65,3,16,2,3,0,4,1,99999,0,40,38
51,3,12,2,11,0,4,1,0,0,38,38
39,4,9,4,11,2,4,0,0,0,4,38
23,2,13,4,9,3,4,1,0,0,60,38
24,4,4,2,13,0,4,1,0,1902,40,38
17,2,3,4,7,2,4,1,0,0,48,25
24,0,9,4,0,1,4,0,0,1974,40,38
71,2,5,6,11,4,4,0,0,0,13,38
53,3,13,2,0,5,1,0,0,0,50,34
35,0,10,4,7,4,2,0,0,0,40,38
22,2,13,4,0,3,4,0,0,0,40,38
21,2,9,4,5,3,2,1,0,0,20,38
45,2,13,0,11,1,4,1,0,0,60,38
36,2,9,2,6,0,4,1,0,0,45,38
35,4,9,3,4,1,4,1,0,0,60,38
30,2,5,4,4,2,2,1,0,0,40,38
36,2,5,4,5,3,4,1,0,0,40,38
33,5,14,2,9,0,1,1,0,0,19,18
58,2,10,2,3,0,4,1,7688,0,45,38
39,2,9,0,3,1,4,1,0,0,80,38
41,2,10,2,0,5,4,0,0,0,40,38
43,2,10,0,12,4,4,0,0,0,30,38
27,2,10,0,9,3,4,0,0,0,40,38
43,2,9,2,0,0,2,1,0,0,40,38
82,4,9,2,2,0,4,1,0,0,40,4
48,2,14,2,9,0,4,1,0,1902,40,38
19,2,7,4,4,3,4,1,0,0,24,38
60,1,13,6,9,4,4,0,0,0,60,38
48,4,9,2,11,5,4,0,0,0,50,38
24,2,7,2,2,0,4,1,0,0,50,38
43,3,13,2,9,0,4,1,0,0,60,38
30,2,9,2,13,0,4,1,0,0,40,38
28,1,10,2,10,0,4,1,0,0,40,38
27,2,9,4,6,4,2,0,0,0,40,38
26,1,13,2,0,0,4,1,0,0,41,38
19,2,10,4,0,3,4,0,0,0,38,38
21,5,10,4,0,3,4,0,0,0,35,38
30,4,11,4,2,3,4,1,0,0,60,38
45,2,9,2,0,0,4,1,0,0,35,38
38,2,13,4,3,1,4,0,0,0,70,38
83,3,9,0,11,1,4,1,0,0,20,38
29,2,9,4,3,1,4,1,2174,0,50,38
24,2,13,2,11,0,4,1,0,0,45,38
63,2,9,2,11,0,4,1,4064,0,40,38
58,2,11,0,0,1,4,0,0,0,60,38
30,2,9,4,7,1,4,0,0,0,35,38
43,4,13,0,9,1,4,1,0,0,70,38
35,2,13,2,2,0,4,1,0,0,50,38
18,2,10,4,0,1,4,1,0,0,40,38
25,4,11,2,7,5,4,0,0,0,45,38
46,2,9,4,5,3,4,1,0,0,17,38
42,2,9,2,2,0,4,1,0,1887,40,38
27,1,11,4,12,3,4,0,0,0,38,38
28,3,13,2,3,0,4,1,5013,0,55,38
40,2,12,2,12,0,4,1,0,0,40,38
45,2,13,4,9,1,4,1,0,0,40,38
29,2,9,2,2,0,0,1,0,0,48,38
43,5,9,0,3,4,4,0,0,0,40,38
28,2,9,2,7,0,3,1,0,0,40,38
68,2,16,2,9,0,4,1,0,0,55,38
65,2,9,2,13,0,4,1,0,0,16,38
41,2,10,0,11,3,4,1,2174,0,45,38
40,4,9,4,4,1,4,1,0,0,70,38
43,2,5,0,5,4,4,0,0,0,40,38
20,0,10,4,0,2,4,0,0,0,40,38
41,3,13,2,3,0,4,1,0,0,35,38
44,0,9,0,6,1,4,1,0,0,40,38
57,2,3,2,2,0,4,1,0,0,40,38
48,2,10,6,0,1,4,0,0,0,40,38
22,2,10,4,12,1,4,0,0,0,40,38
52,1,6,2,2,0,4,1,5013,0,40,38
50,4,9,2,3,0,4,1,0,0,45,38
32,2,10,2,10,0,4,1,0,0,46,5
40,2,9,2,3,0,4,1,0,1672,45,38
36,2,9,2,5,0,4,1,0,0,48,38
65,3,13,2,3,0,4,1,99999,0,65,38
65,1,9,6,7,4,2,0,0,0,25,38
47,2,9,0,6,4,4,0,0,0,30,38
26,2,9,4,0,1,2,1,0,0,40,38
44,2,11,2,3,0,4,1,0,0,40,38
59,1,14,0,9,4,4,0,8614,0,60,38
38,2,10,0,3,1,4,1,0,0,50,38
39,2,9,2,3,0,4,1,0,0,40,38
34,2,9,0,13,1,4,1,0,0,40,38
51,2,10,2,2,0,4,1,0,0,40,38
27,2,14,4,0,1,4,0,0,0,46,38
52,2,9,0,11,1,4,0,0,0,48,38
46,5,13,2,9,0,4,1,0,0,38,38
46,4,9,2,4,0,4,1,0,1672,50,38
23,2,3,4,5,1,4,1,0,0,55,25
24,2,10,2,10,2,4,1,0,0,24,38
36,2,13,2,2,0,4,1,0,0,48,38
21,2,10,4,0,1,4,0,0,0,27,38
32,2,10,2,3,0,4,1,0,0,40,38
60,2,10,2,3,0,4,1,15024,0,40,38
32,2,10,4,7,1,4,1,0,0,50,38
75,4,13,6,9,4,4,1,0,0,48,38
40,2,10,2,13,0,4,1,0,0,43,38
32,2,13,4,12,1,4,1,0,0,40,38
63,2,10,0,7,1,4,0,0,0,40,38
28,2,13,4,3,1,4,0,0,1564,50,38
33,2,14,2,9,0,4,1,15024,0,44,38
34,2,9,2,6,0,4,1,0,0,40,38
68,2,10,2,9,0,4,1,0,0,15,38
29,2,13,4,9,1,3,0,0,0,50,38
42,2,9,2,7,0,2,1,0,0,40,13
30,2,3,2,2,0,4,1,0,0,40,25
30,2,10,2,2,0,4,1,0,0,40,38
67,2,9,4,0,1,4,0,0,0,38,38
23,2,10,2,5,0,4,1,0,0,40,38
17,2,10,4,0,3,4,1,0,0,20,38
26,4,9,4,9,3,2,0,0,0,40,38
43,0,13,4,3,1,4,1,0,0,40,38
39,2,9,0,7,1,4,1,0,0,40,38
30,2,9,2,2,0,0,1,0,0,40,38
51,1,5,5,7,2,4,0,0,0,40,38
35,2,10,0,3,1,4,0,0,0,40,38
40,2,13,4,0,4,2,0,2977,0,40,38
21,2,10,4,11,2,4,1,0,0,64,38
39,2,9,2,13,0,4,1,0,0,40,38
28,5,13,2,9,0,4,1,0,0,20,38
55,2,11,2,3,0,4,1,0,0,40,38
19,2,9,0,7,1,4,0,0,0,40,38
17,2,6,4,7,3,4,0,0,1602,10,38
32,2,9,0,5,1,4,1,0,0,40,38
21,2,9,4,6,3,2,1,0,0,1,38
58,0,10,2,12,0,1,1,0,1485,40,38
41,2,9,4,6,4,2,0,0,0,40,38
46,2,14,2,3,0,4,1,15024,0,65,38
20,2,10,4,0,3,4,1,0,0,9,8
33,4,9,4,7,1,4,0,0,0,35,38
24,2,9,4,7,1,0,1,0,0,35,38
33,2,9,0,0,2,4,0,0,0,40,38
44,2,10,2,2,0,4,1,7298,0,40,38
22,2,9,4,13,3,2,1,0,0,24,38
40,2,13,4,0,1,4,1,0,0,40,38
33,2,9,4,7,3,4,1,0,0,48,38
24,2,9,4,7,3,2,0,0,0,40,38
59,3,6,6,3,4,4,0,0,2559,50,38
50,4,15,2,3,0,4,1,99999,0,50,38
44,4,13,2,3,0,4,1,0,0,40,38
39,2,13,0,3,4,4,0,0,0,50,38
17,2,7,4,11,3,2,0,0,0,15,38
63,2,7,2,7,0,4,1,0,0,30,38
36,2,13,2,11,0,4,1,0,0,42,38
20,5,10,4,0,3,4,0,0,0,10,38
32,4,12,4,11,1,4,1,0,0,80,38
24,2,13,2,12,0,4,1,0,0,50,38
41,2,9,5,7,4,2,0,0,0,20,38
42,2,13,2,3,0,4,1,0,0,40,38
36,2,14,4,3,1,4,1,0,0,15,38
33,2,9,0,7,4,4,0,0,0,32,38
90,2,10,0,11,4,2,0,0,0,37,38
56,2,9,2,6,0,4,1,0,0,40,38
24,2,10,4,11,1,2,1,0,0,40,22
36,2,12,2,2,0,4,1,0,0,45,38
28,4,9,4,2,1,4,1,0,0,55,38
24,2,13,4,11,3,4,1,0,0,40,38
67,5,10,2,13,0,4,1,0,0,40,38
29,2,8,3,7,1,2,0,0,0,40,38
30,2,4,0,13,1,4,1,0,0,40,38
39,2,10,2,2,0,4,1,0,0,52,38
27,2,10,2,0,0,4,1,0,0,30,38
65,4,6,2,2,0,4,1,0,0,40,38
35,2,13,4,11,1,4,0,0,0,40,38
24,2,12,4,3,1,4,1,0,0,20,38
27,2,9,4,11,1,4,0,0,0,40,38
20,4,11,4,4,3,4,1,0,0,40,38
59,3,9,2,11,0,4,1,0,0,60,38
28,2,9,4,3,1,1,0,0,0,40,8
50,2,9,2,11,0,4,1,0,0,65,38
44,2,13,2,3,0,4,1,0,0,40,38
49,2,4,6,6,1,4,0,0,0,40,38
18,2,8,4,11,3,4,0,0,0,20,38
45,2,9,3,0,4,4,0,0,0,30,38
24,2,13,4,11,2,4,1,0,0,40,38
48,4,10,2,13,0,4,1,0,0,40,38
54,2,9,2,2,0,1,1,0,1902,40,38
32,2,7,2,6,0,4,1,0,0,40,38
35,4,10,2,3,0,4,1,0,0,45,38
18,2,9,4,0,2,4,0,0,0,30,38
23,2,10,4,0,3,4,0,0,0,20,38
30,2,13,4,3,1,4,0,0,0,50,38
30,3,10,2,3,0,4,1,0,0,36,38
55,2,16,2,3,0,4,1,0,0,80,38
60,2,4,0,7,1,4,1,0,0,40,38
29,3,13,4,11,3,4,0,0,0,40,38
35,2,11,0,11,1,4,1,0,0,40,38
40,2,10,2,2,0,4,1,0,0,50,38
34,2,9,2,6,0,4,1,0,0,45,38
35,2,9,3,0,4,2,0,0,0,40,38
24,2,9,0,7,3,4,0,0,0,40,23
19,2,9,4,7,3,4,1,0,0,30,38
53,2,13,2,3,0,4,1,0,0,40,11
38,2,6,0,6,1,4,0,0,0,40,38
50,2,13,0,3,1,4,1,0,0,55,38
38,4,7,2,3,0,4,1,0,1887,45,38
45,4,10,5,11,4,4,1,0,0,50,38
22,2,6,4,13,3,1,1,0,0,30,38
25,2,10,4,0,3,4,0,0,0,40,38
55,5,16,2,9,0,1,1,0,0,40,18
25,2,9,4,11,2,4,0,0,0,50,38
37,2,11,2,0,0,4,1,7298,0,40,38
39,2,13,4,9,1,4,1,0,0,40,38
33,2,9,0,2,1,4,1,0,2258,84,38
23,2,13,4,7,1,4,0,0,0,30,38
36,2,12,2,9,0,4,1,0,0,40,38
64,2,10,0,3,4,4,0,0,0,40,38
19,2,9,4,2,3,4,1,0,0,40,38
44,2,9,4,11,1,1,0,0,0,40,38
29,2,6,2,4,5,4,0,0,0,40,38
68,4,7,4,4,4,4,1,0,0,20,38
62,4,9,6,0,2,4,0,0,0,30,38
42,2,16,2,9,0,1,1,0,0,40,35
43,3,9,2,7,0,1,1,0,0,78,36
19,4,10,4,2,3,4,0,0,0,25,38
68,2,13,2,9,0,4,1,0,0,55,38
32,1,9,2,13,0,4,1,0,0,40,38
37,2,13,2,2,0,4,1,0,0,40,38
18,2,10,0,7,3,4,1,0,0,15,38
56,4,9,2,7,0,4,1,0,1902,60,38
28,2,10,4,0,3,4,1,0,0,40,38
40,2,9,0,3,4,4,0,0,0,50,38
44,5,10,0,0,1,2,0,0,1590,40,38
32,3,13,2,2,0,4,1,0,0,50,1
45,2,10,5,2,1,4,1,0,0,41,38
24,2,10,4,6,3,2,0,0,0,45,38
39,1,13,5,9,1,2,1,0,0,30,38
28,2,10,2,3,0,1,1,0,0,40,29
31,2,15,4,9,1,4,1,0,0,50,38
60,2,9,2,13,0,4,1,0,0,44,38
55,2,9,2,2,0,4,1,0,0,50,38
50,2,6,5,0,4,4,0,0,0,40,38
36,2,9,5,7,4,2,0,0,0,30,38
59,2,9,0,7,4,4,0,0,0,40,38
68,2,10,0,11,1,4,0,0,0,20,38
64,1,9,6,7,4,4,0,0,0,40,38
43,4,10,2,4,0,4,1,0,0,84,38
27,2,9,2,5,0,2,1,0,0,40,38
64,4,9,6,7,2,4,0,0,0,40,38
21,0,8,4,0,3,2,1,0,0,25,38
61,2,10,0,7,1,2,1,0,0,40,38
39,2,9,2,13,0,4,1,0,0,60,38
29,2,10,4,7,4,2,0,0,0,40,38
51,1,9,2,13,0,2,1,0,0,60,38
37,2,11,2,7,0,4,1,0,0,40,38
34,2,9,4,11,1,4,0,0,0,24,38
36,2,10,2,6,0,4,1,0,0,40,38
47,2,9,2,2,0,4,1,0,0,40,38
40,2,9,2,0,5,4,0,0,0,30,38
19,2,10,4,7,3,4,0,0,0,15,38
37,0,10,2,0,0,4,1,0,0,40,29
46,2,11,2,9,0,4,1,0,0,60,38
40,2,9,0,10,4,4,0,0,0,40,38
32,3,16,4,9,1,4,1,0,0,77,38
37,2,14,2,12,0,4,1,0,0,60,38
34,5,9,0,13,4,4,0,0,0,40,38
34,2,10,4,0,3,4,0,0,0,40,38
28,2,9,2,3,5,4,0,0,0,45,38
49,4,5,2,2,0,4,1,0,0,40,1
27,2,10,2,12,0,4,1,0,0,40,38
32,2,11,4,2,1,4,1,0,0,44,20
58,2,12,0,0,1,4,1,0,1876,40,38
55,2,9,2,3,0,4,1,0,0,40,38
22,2,7,4,2,3,4,1,0,0,35,38
46,4,14,0,3,1,4,1,0,0,30,38
40,2,6,2,2,0,2,1,0,0,40,38
51,3,9,4,3,1,4,1,10520,0,40,38
34,2,14,2,11,0,4,1,0,0,40,38
36,2,12,4,12,1,2,1,14344,0,40,8
47,5,9,0,0,4,1,0,0,0,40,38
26,2,9,4,3,3,3,0,0,0,40,25
45,2,9,2,13,0,3,1,4064,0,40,38
36,2,13,2,3,5,4,0,0,0,40,38
34,2,12,4,2,3,2,0,0,0,40,38
37,2,10,0,0,4,2,0,0,0,35,38
19,2,10,4,11,3,4,1,0,0,35,38
31,2,13,4,11,1,4,1,0,0,48,38
28,2,13,2,3,0,4,1,5178,0,50,38
65,3,10,2,11,0,4,1,0,0,35,38
21,2,10,4,11,3,2,0,0,0,20,38
28,4,9,2,4,0,4,1,0,0,40,38
29,5,11,0,0,3,4,1,0,0,40,38
35,2,9,0,3,4,4,0,0,0,40,38
62,2,16,0,9,4,4,1,15020,0,50,38
50,3,9,2,11,0,4,1,0,0,48,38
22,2,10,4,2,2,1,0,0,0,40,39
37,2,10,2,11,0,4,1,0,0,48,38
51,2,3,5,6,4,4,0,0,0,40,25
24,2,10,2,5,0,4,1,0,0,40,38
33,2,13,2,9,0,4,1,0,0,65,38
30,2,10,0,13,1,4,1,0,0,40,38
48,2,9,6,6,1,4,0,0,0,10,38
38,2,10,6,7,2,2,0,0,0,45,13
32,2,13,2,3,0,4,1,7688,0,40,38
40,5,14,0,9,1,4,0,0,0,45,38
44,2,9,2,0,5,4,0,0,0,38,38
65,2,9,2,2,0,4,1,2290,0,40,11
49,2,11,5,9,3,4,0,0,0,36,38
48,2,13,2,3,0,4,1,0,0,45,38
36,2,13,5,7,4,2,0,0,0,35,38
47,1,14,0,9,4,4,0,5455,0,45,38
34,2,13,2,13,0,1,1,0,0,40,38
58,2,9,6,11,1,4,0,0,0,35,38
46,2,9,0,2,2,4,1,0,0,40,38
25,2,9,4,11,3,4,0,0,0,40,3
21,2,9,4,11,3,4,1,0,0,40,38
47,2,13,2,3,0,4,1,0,0,60,38
62,5,13,0,9,1,4,1,0,0,40,38
30,2,9,4,7,4,2,0,0,0,32,38
19,2,10,4,11,3,0,0,0,1721,25,38
20,2,6,4,11,1,3,1,0,0,40,38
33,2,9,4,0,3,4,1,0,0,40,38
31,2,13,4,3,1,4,0,0,1564,60,38
39,2,13,4,9,1,4,0,0,0,63,38
32,2,3,2,6,0,0,1,0,0,40,25
25,2,8,4,2,1,4,1,0,0,40,38
34,2,13,0,9,4,4,0,0,0,40,38
25,2,9,4,7,3,4,0,114,0,40,38
21,2,9,4,2,1,4,1,0,0,42,38
50,2,11,6,3,4,4,0,0,0,40,38
59,4,13,2,9,0,4,1,0,0,50,38
37,2,13,4,0,2,2,0,0,0,40,38
47,2,9,4,13,1,4,1,0,0,45,38
30,2,13,2,2,0,4,1,0,0,40,38
38,2,9,4,11,1,4,0,0,0,33,38
28,2,9,4,6,1,4,0,0,0,40,38
27,2,13,4,0,1,4,0,0,0,37,38
25,5,9,4,0,3,4,0,0,0,40,38
43,1,10,2,10,0,4,1,0,1887,40,38
63,2,2,6,6,4,4,0,0,0,44,31
53,1,14,0,9,1,2,0,0,0,40,38
28,2,13,4,7,1,4,0,0,0,50,38
53,5,14,2,3,0,4,1,0,0,70,38
51,1,9,6,7,4,4,0,0,0,40,38
37,2,10,4,12,1,4,1,0,0,40,38
37,2,10,2,2,0,2,1,0,0,40,38
25,2,13,2,9,0,4,1,0,0,45,38
26,2,9,4,0,1,4,0,0,0,50,38
25,2,13,4,13,3,4,1,0,0,60,38
58,5,16,2,9,0,1,1,4064,0,40,18
44,4,9,0,13,4,4,1,0,0,60,38
64,1,9,0,0,1,4,0,0,0,35,38
59,2,10,2,12,0,4,1,0,0,50,38
44,2,10,0,2,1,4,1,0,0,42,38
17,2,7,4,11,3,4,0,0,0,8,38
45,0,12,2,0,0,4,1,0,0,40,38
45,2,6,0,7,4,2,0,0,0,40,38
24,2,10,4,3,3,4,1,0,0,40,38
29,5,10,0,0,4,2,1,0,0,40,38
55,4,9,2,13,0,4,1,0,0,72,38
54,4,4,2,4,0,4,1,0,0,60,38
22,2,7,5,2,1,4,1,0,0,40,38
23,2,9,4,0,1,4,0,0,0,40,38
32,2,13,2,11,0,4,1,0,0,60,38
56,2,13,0,9,4,2,0,0,0,50,13
59,5,9,2,11,0,4,1,0,0,40,38
48,3,13,2,3,0,4,1,0,0,50,38
45,2,9,0,0,4,4,0,0,0,40,38
52,1,9,2,10,0,4,1,0,0,52,38
41,2,9,4,0,3,4,1,0,0,40,38
26,2,9,2,11,0,4,1,0,0,40,38
21,2,9,4,13,3,4,1,0,0,40,38
39,2,9,2,6,0,4,1,0,2051,40,38
35,2,10,4,0,3,4,0,0,2205,40,38
28,2,5,0,9,1,2,0,0,0,40,38
56,3,10,2,11,0,4,1,0,0,50,38
60,2,15,2,9,0,4,1,0,0,70,10
33,2,9,4,4,1,4,1,0,0,40,38
67,2,4,2,2,0,4,1,0,0,24,38
46,2,9,0,2,1,4,1,0,0,37,38
35,5,14,2,9,0,4,1,0,0,75,38
31,2,9,2,0,5,4,0,0,0,37,38
20,2,10,4,11,1,4,0,0,0,50,38
42,2,9,2,2,0,4,1,0,0,40,38
39,2,9,2,7,0,4,1,0,0,40,38
32,2,9,2,13,3,4,1,0,0,40,38
33,0,16,2,9,0,4,1,0,1848,40,38
20,2,9,4,7,3,4,1,0,0,50,38
34,2,9,2,3,0,4,1,0,0,40,38
20,2,10,4,2,3,4,0,0,0,25,38
45,2,10,2,11,0,4,1,0,0,60,38
40,2,10,0,2,1,4,1,0,0,60,38
61,2,11,2,12,0,4,1,0,0,40,38
25,2,9,5,3,4,4,0,0,0,37,38
45,0,14,2,11,0,4,1,0,0,50,38
66,3,4,2,2,0,4,1,0,0,40,38
46,2,10,0,13,3,4,1,3325,0,55,38
72,2,9,0,7,1,4,0,0,0,16,38
47,2,9,2,6,0,4,1,0,0,45,38
21,2,12,4,7,3,4,0,0,0,18,38
38,2,13,0,11,3,4,1,0,0,50,38
57,0,14,2,11,0,4,1,15024,0,40,38
37,2,9,2,0,5,4,0,0,0,40,38
51,1,9,2,2,0,4,1,0,0,40,38
32,2,6,2,2,0,4,1,0,0,40,38
24,2,13,4,9,3,2,1,0,0,15,38
28,2,7,2,0,5,4,0,0,0,40,25
52,0,10,0,3,1,4,0,0,0,40,38
41,2,10,2,11,0,4,1,0,0,40,38
34,2,12,0,9,1,4,0,0,0,40,38
28,2,4,0,7,4,4,0,0,0,50,38
26,2,9,4,0,1,4,1,0,0,50,38
34,2,10,2,3,0,4,1,0,0,50,38
32,2,9,4,0,3,4,1,0,0,38,38
20,2,3,4,5,4,4,1,0,0,30,12
42,3,14,0,3,4,1,1,0,2201,60,18
58,1,9,2,13,0,4,1,0,0,48,38
30,2,9,4,5,3,0,0,0,0,8,38
25,2,9,4,0,4,2,0,0,0,40,38
32,4,9,4,2,1,4,1,0,0,40,38
52,1,13,2,0,5,4,0,0,0,40,38
35,2,9,0,13,1,4,1,0,0,60,38
53,2,3,2,2,0,4,1,0,0,45,21
21,2,10,4,9,3,4,0,0,0,10,38
61,4,9,2,11,0,4,1,0,0,53,38
31,2,9,4,7,3,4,0,0,0,35,38
20,2,9,2,11,0,4,1,0,0,40,38
32,2,10,4,5,3,4,1,0,0,40,38
36,2,2,6,7,2,4,0,0,0,20,25
22,1,10,4,10,3,4,1,0,0,40,38
41,1,14,2,3,0,4,1,0,0,40,38
50,5,9,0,0,3,4,0,0,0,40,38
37,2,9,0,7,1,2,0,0,0,20,38
46,2,9,2,6,0,2,1,4386,0,40,38
57,2,9,2,6,0,2,1,0,0,40,38
41,2,10,4,9,1,4,0,0,0,45,38
21,2,10,4,11,3,4,0,0,0,16,38
46,2,9,0,6,1,4,1,0,0,20,38
21,2,13,4,7,2,4,1,0,0,20,38
27,2,13,4,0,1,2,0,0,0,40,38
69,4,9,2,12,0,4,1,0,0,30,38
28,2,6,2,2,0,4,1,0,0,36,38
69,1,9,2,3,0,4,1,0,0,35,38
40,5,12,2,0,0,4,1,0,0,40,38
39,0,10,0,3,4,2,0,0,0,40,38
35,2,9,0,13,1,4,1,0,1741,60,38
37,1,13,0,9,1,4,0,0,0,36,38
40,3,15,2,9,0,4,1,0,0,50,38
45,2,9,2,2,0,4,1,7298,0,60,38
43,1,10,4,3,1,4,0,0,0,12,38
34,2,3,4,5,3,4,1,0,0,40,7
59,2,9,2,6,0,4,1,0,0,30,21
38,2,13,4,7,2,4,0,0,0,45,38
26,2,6,2,5,0,4,1,0,0,40,38
24,2,13,4,9,1,4,1,0,0,10,17
32,3,9,4,2,1,4,1,0,0,40,38
33,2,12,0,9,1,4,1,0,0,50,38
44,5,13,2,0,0,4,1,0,0,46,38
37,4,15,2,9,0,4,1,99999,0,50,38
37,2,10,5,7,2,4,0,0,0,40,38
39,2,10,0,7,1,4,1,0,0,40,38
28,2,9,0,5,1,4,1,0,0,40,38
23,2,10,4,0,3,4,0,0,0,40,38
43,2,9,4,7,1,2,0,0,0,45,38
47,2,9,2,0,0,4,1,0,0,40,25
68,2,9,2,5,0,4,1,0,0,45,38
25,1,11,4,10,3,4,1,0,0,30,38
49,2,13,2,3,0,4,1,0,0,40,38
27,1,10,4,10,3,4,0,0,0,40,38
27,2,4,4,7,2,4,1,0,0,35,12
33,2,9,0,3,1,4,0,0,0,45,38
33,1,13,4,9,1,2,0,0,0,50,38
41,2,10,0,0,4,4,0,0,0,38,38
38,4,7,0,3,1,4,1,0,0,55,38
39,5,13,4,0,1,4,1,2174,0,40,38
46,0,9,4,5,1,4,1,0,0,40,38
36,5,9,2,3,0,4,1,0,0,60,38
31,2,10,5,7,4,2,0,0,0,40,38
44,0,9,2,2,0,4,1,0,0,40,38
55,2,9,2,9,0,4,1,0,0,40,38
56,2,10,6,2,4,4,0,0,0,38,38
40,2,9,2,5,0,4,1,0,0,40,38
19,2,9,4,11,3,4,0,0,0,20,38
25,2,2,4,6,1,4,1,0,0,24,25
51,2,9,0,9,1,4,1,0,0,40,38
38,2,7,2,11,0,4,1,0,0,50,38
25,2,9,4,13,3,4,1,0,0,40,38
40,2,9,0,7,1,4,1,0,0,60,11
28,2,9,4,6,4,4,0,0,0,40,12
19,2,9,4,5,1,4,1,0,0,40,38
29,2,11,4,6,1,3,1,0,0,40,38
53,2,10,5,0,3,4,1,0,0,40,4
53,2,13,2,2,0,4,1,0,0,44,38
44,1,14,2,9,5,4,0,4386,0,40,38
71,4,4,2,4,0,4,1,0,0,50,38
50,2,13,0,0,1,4,0,0,0,8,38
44,2,13,2,9,0,4,1,0,0,60,38
44,2,10,3,5,4,4,1,0,0,40,30
26,1,9,4,5,3,0,1,0,0,30,38
46,2,14,2,9,0,4,1,0,0,41,38
20,2,9,4,5,1,4,1,0,0,40,38
27,2,9,2,3,5,4,0,0,0,40,38
34,4,9,2,2,0,4,1,0,0,40,38
65,2,10,2,4,0,4,1,0,0,40,38
40,0,10,2,4,0,4,1,0,0,40,38
51,1,9,2,0,5,4,0,0,0,40,38
23,2,10,4,3,3,4,1,0,0,40,38
78,1,13,2,3,0,4,1,0,0,15,38
56,2,9,0,0,4,4,0,0,0,32,38
40,2,9,2,3,5,4,0,0,0,24,38
41,2,9,4,11,1,4,0,0,0,50,38
37,2,10,2,0,0,4,1,0,0,50,38
25,2,14,2,9,0,4,1,0,0,40,38
35,2,9,2,3,0,4,1,7688,0,50,38
27,2,13,4,10,3,4,0,0,0,40,38
28,2,13,2,3,5,4,0,0,0,60,38
44,2,11,2,12,0,4,1,0,0,40,38
25,2,12,4,12,1,4,0,0,2001,30,38
51,4,9,4,4,4,4,1,0,0,45,38
29,2,9,2,13,0,4,1,0,0,40,38
35,2,2,3,7,1,4,1,0,0,40,12
33,2,9,2,3,0,4,1,4386,0,60,38
24,5,10,4,7,1,4,0,0,0,40,1
42,2,9,4,7,3,4,0,0,0,40,38
39,2,9,2,11,0,4,1,0,1887,46,38
37,2,13,2,2,0,1,1,0,0,40,0
26,2,13,4,12,3,4,0,0,0,35,38
23,2,8,4,11,3,4,0,0,0,25,38
22,2,9,4,6,3,4,1,0,0,40,38
18,2,9,4,2,3,4,0,0,0,20,38
37,2,10,2,2,0,4,1,5178,0,75,38
44,2,9,2,6,0,0,1,0,0,40,38
58,3,15,4,9,1,4,1,27828,0,40,38
52,2,2,2,3,0,4,1,0,0,50,38
26,2,9,4,0,4,2,0,0,0,40,22
45,3,9,0,3,1,4,1,0,0,42,38
28,4,14,4,9,3,4,1,0,0,40,38
52,5,14,2,9,5,2,0,0,1848,40,38
31,2,9,4,5,2,4,1,0,0,40,38
28,2,9,4,12,1,1,1,0,0,50,38
25,2,9,4,0,4,4,0,0,0,30,38
33,4,9,5,2,4,4,1,0,0,50,38
39,2,12,2,10,0,2,1,0,0,60,38
54,0,10,0,0,1,4,0,0,0,40,38
30,2,10,2,6,0,4,1,0,0,48,38
64,2,10,2,3,0,4,1,0,0,20,38
41,2,9,4,6,1,4,1,2174,0,41,38
47,2,7,2,0,0,4,1,0,1485,58,38
37,2,9,4,7,3,1,0,0,0,40,29
19,2,10,4,3,3,4,0,0,0,28,38
19,2,10,4,11,3,4,0,0,0,20,38
48,2,10,2,2,0,4,1,0,0,45,38
31,1,13,4,2,1,4,1,8614,0,40,38
35,2,10,2,12,0,4,1,0,0,45,38
68,2,1,4,6,1,4,1,0,0,10,38
47,1,14,2,9,0,4,1,7688,0,45,38
26,2,9,4,5,3,2,1,0,0,28,38
19,2,2,4,5,2,4,1,0,0,52,25
24,2,9,3,13,3,4,1,0,0,40,28
25,2,9,4,7,4,4,0,0,0,34,38
36,5,10,4,12,4,2,0,0,0,40,38
19,2,9,4,13,3,4,1,0,0,40,38
25,2,11,4,0,3,4,0,0,0,60,38
32,5,12,2,2,0,4,1,0,0,40,38
43,2,9,0,3,4,4,0,0,0,40,38
49,1,14,2,9,5,4,0,0,0,50,38
36,2,15,4,3,1,4,1,27828,0,50,38
59,2,13,2,3,0,4,1,0,2002,50,38
45,1,14,2,9,5,4,0,0,0,45,38
21,2,9,2,2,0,4,1,0,0,40,38
37,0,10,0,12,4,0,0,0,0,20,38
